tableId,started,ended,time,username,score,winner,bid,building.10a,building.10b,building.11a,building.11b,building.12a,building.12b,building.13a,building.13b,building.1a,building.1b,building.2a,building.2b,building.3a,building.3b,building.4a,building.4b,building.5a,building.5b,building.6a,building.6b,building.7a,building.7b,building.8a,building.8b,building.9a,building.9b,building.A,building.B,building.C,building.D,building.E,building.F,building.G,cowboys,craftsmen,deliveries.ALBUQUERQUE,deliveries.CHICAGO,deliveries.CLEVELAND,deliveries.COLORADO_SPRINGS,deliveries.COLUMBIA,deliveries.DENVER,deliveries.DETROIT,deliveries.EL_PASO,deliveries.GREEN_BAY,deliveries.KANSAS_CITY,deliveries.MEMPHIS,deliveries.MILWAUKEE,deliveries.MINNEAPOLIS,deliveries.MONTREAL,deliveries.NEW_YORK_CITY,deliveries.PITTSBURGH,deliveries.SACRAMENTO,deliveries.SANTA_FE,deliveries.SAN_DIEGO,deliveries.SAN_FRANCISCO,deliveries.ST_LOUIS,deliveries.TOPEKA,deliveries.TORONTO,deliveries.WICHITA,engineers,handLimit,permCerts,players,rttn,score.BID,score.BUILDINGS,score.CATTLE_CARDS,score.CITIES,score.DOLLARS,score.EXTRA_STEP_POINTS,score.HAZARDS,score.JOB_MARKET_TOKEN,score.OBJECTIVE_CARDS,score.STATIONS,score.STATION_MASTERS,score.WORKERS,seat,stepLimit,stops.10a,stops.10b,stops.11a,stops.11b,stops.12a,stops.12b,stops.13a,stops.13b,stops.1a,stops.1b,stops.2a,stops.2b,stops.3a,stops.3b,stops.4a,stops.4b,stops.5a,stops.5b,stops.6a,stops.6b,stops.7a,stops.7b,stops.8a,stops.8b,stops.9a,stops.9b,stops.A,stops.B,stops.C,stops.D,stops.E,stops.F,stops.G,stops.hazard,stops.teepee,tempCertLimit,tempCerts,turns
f5121577-e7b9-4168-8379-64da09400f20,2021-01-05T23:40:24Z,2021-01-11T00:19:53Z,7239,sandy4,74,Y,,,,,,,,,,E-2,,,FLOOD-RISK-2,E-1,,,,,,,,,,,,,,A,E,B,F,G,C,D,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,6,1,4,N,0,3,15,18,1,3,0,0,8,18,0,8,3,7,,,,,,,,,4,,,0,3,,,,,,,,,,,,,,4,3,5,3,4,1,5,0,0,6,0,34
f5121577-e7b9-4168-8379-64da09400f20,2021-01-05T23:40:24Z,2021-01-11T00:19:53Z,7239,baronfrog,36,N,,,,,,,,,,B-1,,,G-2,G-1,,C-1-1,,,,,F-1,,,,F-2,,,A,E,B,F,G,C,D,2,4,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,0,4,N,0,19,15,-13,3,0,4,2,4,2,0,0,1,6,,,,,,,,,3,,,1,0,,1,,,,,1,,,,2,,,4,6,2,4,5,2,1,0,0,4,0,33
f5121577-e7b9-4168-8379-64da09400f20,2021-01-05T23:40:24Z,2021-01-11T00:19:53Z,7239,onepotato,67,N,,,,,,,,,,C-2,,,DROUGHT-RISK-1,,,A-3,,,,,A-1,,,,,,,A,E,B,F,G,C,D,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,0,4,N,0,10,24,0,1,3,7,0,12,3,3,4,2,7,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,5,4,3,4,5,2,2,0,0,4,0,34
f5121577-e7b9-4168-8379-64da09400f20,2021-01-05T23:40:24Z,2021-01-11T00:19:53Z,7239,jequinlan,62,N,,,,,,,,,,C-1-2,,,,ROCKFALL-RISK-2,,,,,,,,,,,,,,A,E,B,F,G,C,D,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,2,4,N,0,2,3,-6,0,3,0,0,10,40,10,0,4,7,,,,,,,,,0,,,,6,,,,,,,,,,,,,,2,2,6,8,2,1,7,0,0,6,3,34
5a52028c-f307-4343-a1fb-55bdeb46d8f6,2021-02-01T15:00:31Z,2021-02-01T15:53:39Z,53,andrew_de,62,Y,3,B-1,,,A-1,,,E-1,,,,,,,G-1,,,,,C-2,,,,,,,,F,G,C,A,D,E,B,1,6,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,2,Y,-3,36,0,-5,0,3,7,0,8,8,0,8,1,5,3,,,1,,,2,,,,,,,3,,,,,0,,,,,,,,5,6,0,5,0,5,3,0,0,6,6,29
5a52028c-f307-4343-a1fb-55bdeb46d8f6,2021-02-01T15:00:31Z,2021-02-01T15:53:39Z,53,habe1966,41,N,0,,,,,,,,,A-2,,,,,A-3,,,,,,,,,,,,,F,G,C,A,D,E,B,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,2,Y,0,4,0,-10,2,3,7,2,9,18,6,0,2,5,,,,,,,,,1,,,,,0,,,,,,,,,,,,,3,4,4,3,1,4,6,0,0,6,1,28
0b4a64e2-0fe5-4587-9ea6-3607538dab91,2021-01-31T23:37:04Z,2021-02-01T00:21:25Z,44,patrickoftheisles,45,N,0,E-2,,,,,,,,,,,,FLOOD-RISK-2,,C-2,,,,,A-2,,,,,,,B,C,F,E,D,A,G,1,4,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,2,N,0,22,3,-6,3,3,8,2,8,2,0,0,2,5,5,,,,,,,,,,,,2,,0,,,,,0,,,,,,,5,4,2,3,1,3,2,0,0,4,0,28
0b4a64e2-0fe5-4587-9ea6-3607538dab91,2021-01-31T23:37:04Z,2021-02-01T00:21:25Z,44,dannerz,52,Y,3,,,,,,,,,,E-1,,FLOOD-RISK-1,,,,,,,,,,,,,,,B,C,F,E,D,A,G,2,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,1,2,N,-3,2,2,-12,0,3,3,0,9,31,9,8,1,5,,,,,,,,,,1,,0,,,,,,,,,,,,,,,4,2,4,5,1,2,7,0,0,6,0,29
e0ab9db3-a59f-49b1-bfee-2dbb4d5fef42,2021-01-08T15:12:46Z,2021-01-08T16:16:11Z,63,ahowlin,32,N,,,,,,,,,,,B-3,,,,,,B-2,,,,,,,,,,,E,D,F,C,A,G,B,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,2,N,0,4,23,-7,2,0,4,0,4,2,0,0,1,4,,,,,,,,,,1,,,,,,1,,,,,,,,,,,4,3,5,3,5,2,2,0,0,4,0,28
e0ab9db3-a59f-49b1-bfee-2dbb4d5fef42,2021-01-08T15:12:46Z,2021-01-08T16:16:11Z,63,petegrrr,56,Y,,,,,,,,,,,,E-1,,,,,E-2,,,,,,,,,,,E,D,F,C,A,G,B,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,2,N,0,4,22,8,3,0,8,2,1,2,6,0,2,4,,,,,,,,,,,3,,,,,2,,,,,,,,,,,4,3,4,4,2,2,0,0,0,3,0,28
109ae2d0-d5a7-424b-8489-b19c48f80dfc,2021-03-22T20:59:16Z,2021-03-22T22:53:08Z,113,bignike,123,Y,,,,,,,,,,,,DROUGHT-RISK-1,,F-1,,,,,,,,,E-1,,,,,B,F,G,A,D,E,C,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,6,4,3,Y,0,8,26,34,4,3,7,0,6,17,18,0,2,6,,,,,,,,,,,4,,2,,,,,,,,,1,,,,,5,6,5,5,2,3,6,0,0,6,0,46
109ae2d0-d5a7-424b-8489-b19c48f80dfc,2021-03-22T20:59:16Z,2021-03-22T22:53:08Z,113,nik,88,N,,,G-1,,,,A-3,,,,,,,,,,,G-2,,,B-3,,B-1,C-1-1,,E-2,,B,F,G,A,D,E,C,1,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,3,Y,0,45,0,-18,4,3,8,2,21,15,0,8,3,6,,2,,,,4,,,,,,,,,,,2,,,2,,1,1,,2,,4,6,6,5,1,5,2,0,0,4,0,45
109ae2d0-d5a7-424b-8489-b19c48f80dfc,2021-03-22T20:59:16Z,2021-03-22T22:53:08Z,113,skylab,72,N,,,,,,,,,,,,ROCKFALL-RISK-2,,,,,,F-2,,,,,,,,,,B,F,G,A,D,E,C,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,3,Y,0,5,2,-10,2,3,9,0,8,42,3,8,1,6,,,,,,,,,,,1,,,,,,5,,,,,,,,,,6,5,6,5,1,4,6,0,0,6,0,46
e2ebf60e-382f-4e54-a13a-1a0affb8dd38,2020-12-06T22:02:22Z,2020-12-06T23:41:04Z,98,wymaan,91,N,,,,,,,,,,,E-2,B-1,,,,,,,,,,,,,,,,D,F,A,E,G,B,C,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,6,1,2,N,0,2,29,24,3,0,11,0,3,5,6,8,1,4,,,,,,,,,,1,2,,,,,,,,,,,,,,,,5,3,5,4,5,6,5,0,0,4,2,43
e2ebf60e-382f-4e54-a13a-1a0affb8dd38,2020-12-06T22:02:22Z,2020-12-06T23:41:04Z,98,partytime,103,Y,,,,,,,,,,,,F-2,,,G-1,,,,,,,C-1-1,,,,,,D,F,A,E,G,B,C,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,6,2,2,N,0,10,14,23,4,3,12,2,12,7,16,0,2,5,,,,,,,,,,,4,,,7,,,,,,,3,,,,,,5,4,5,5,4,3,5,0,0,4,3,43
2bd9a2c8-2e35-41b3-b482-655a819dd5ef,2021-02-14T10:13:29Z,2021-02-14T10:59:05Z,45,supremenewb,61,Y,3,,,,,,,,,,B-1,A-2,,,,,,,A-3,,,,,,,,F-2,E,G,A,C,D,B,F,3,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,1,2,N,-3,14,3,-6,3,3,0,0,5,4,26,12,1,5,,,,,,,,,,2,2,,,,,,,1,,,,,,,,0,6,2,1,4,0,2,3,0,0,4,0,28
2bd9a2c8-2e35-41b3-b482-655a819dd5ef,2021-02-14T10:13:29Z,2021-02-14T10:59:05Z,45,habe1966,56,N,0,,,,,,,,,,,,,,ROCKFALL-RISK-2,,,,,,,,,,,,,E,G,A,C,D,B,F,4,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,2,N,0,3,22,2,3,3,15,2,5,1,0,0,2,5,,,,,,,,,,,,,,6,,,,,,,,,,,,,4,3,0,2,4,5,5,0,0,4,0,27
f5e07aea-f57f-4636-a019-22cb27ceb197,2021-02-11T05:41:01Z,2021-02-11T06:50:16Z,69,thebiggrigowski,42,N,1,E-1,,,,,,,,,,B-2,,,,,FLOOD-RISK-2,,,,,,,,,,,A,C,G,E,F,D,B,3,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,1,3,N,-1,17,6,2,2,0,7,2,3,1,3,0,2,5,6,,,,,,,,,,2,,,,,1,,,,,,,,,,,5,4,3,1,3,3,4,0,0,6,0,33
f5e07aea-f57f-4636-a019-22cb27ceb197,2021-02-11T05:41:01Z,2021-02-11T06:50:16Z,69,habe1966,62,N,4,,,,,,,,,E-2,,B-1,,,,,A-3,,,,,,,,,,,A,C,G,E,F,D,B,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,2,3,N,-4,5,0,0,4,3,8,0,0,26,16,4,1,6,,,,,,,,,6,,0,,,,,1,,,,,,,,,,,4,4,5,4,0,2,5,0,0,6,0,34
f5e07aea-f57f-4636-a019-22cb27ceb197,2021-02-11T05:41:01Z,2021-02-11T06:50:16Z,69,patrickoftheisles,75,Y,0,,,,,,,,,A-2,,FLOOD-RISK-1,,,,,,,,,,,,,,,,A,C,G,E,F,D,B,6,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,3,N,0,2,45,-6,0,3,8,0,15,0,0,8,3,6,,,,,,,,,0,,3,,,,,,,,,,,,,,,,3,6,3,3,6,1,1,2,0,4,0,33
c73e7ffc-0806-47ee-aa7f-4ffe9932ab92,2020-12-26T23:25:56Z,2020-12-27T00:05:40Z,39,patrickoftheisles,76,Y,1,,,,,,,,,,FLOOD-RISK-1,,,,,A-2,,,,,,,,,,,,A,D,B,F,C,G,E,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,5,2,N,-1,4,4,2,2,3,13,2,5,13,21,8,1,5,,,,,,,,,,0,,,,,5,,,,,,,,,,,,5,2,5,3,2,3,3,0,0,6,3,28
c73e7ffc-0806-47ee-aa7f-4ffe9932ab92,2020-12-26T23:25:56Z,2020-12-27T00:05:40Z,39,dannerz,62,N,0,,,,,,,,,,C-2,FLOOD-RISK-2,,,,,,,,,,,,,,,,A,D,B,F,C,G,E,6,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,N,0,2,39,-6,2,3,10,0,3,1,0,8,2,5,,,,,,,,,,0,2,,,,,,,,,,,,,,,,4,2,2,2,5,5,1,0,0,4,0,28
f0904fb1-49bb-42fc-8300-e8741e3d247f,2021-04-06T17:34:57Z,2021-04-06T18:43:12Z,68,skylab,86,N,,,,,,,,,,E-2,,F-2,,,,,,,,,,,,,,,,A,F,E,D,G,C,B,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,5,0,3,Y,0,2,31,4,3,3,7,0,5,23,8,0,3,6,,,,,,,,,4,,4,,,,,,,,,,,,,,,,4,2,5,2,6,5,4,0,0,6,0,46
f0904fb1-49bb-42fc-8300-e8741e3d247f,2021-04-06T17:34:57Z,2021-04-06T18:43:12Z,68,nik,111,Y,,FLOOD-RISK-1,,,B-2,,,,,,,G-2,,,B-1,,B-3,,,,,,C-1-1,,FLOOD-RISK-2,,C-2,A,F,E,D,G,C,B,1,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,4,0,3,Y,0,52,8,9,3,3,11,0,5,9,3,8,1,6,2,,,2,,,,,,,3,,,1,,4,,,,,,1,,3,,0,5,7,4,3,4,3,5,0,0,4,0,47
f0904fb1-49bb-42fc-8300-e8741e3d247f,2021-04-06T17:34:57Z,2021-04-06T18:43:12Z,68,bignike,81,N,,,,,,,,,,,,F-1,,,,,,,,,,,,,,,,A,F,E,D,G,C,B,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,6,4,3,Y,0,1,10,22,4,3,0,2,3,18,18,0,2,6,,,,,,,,,,,2,,,,,,,,,,,,,,,,6,3,6,5,5,5,5,0,0,6,1,46
86ed6899-9334-461e-abc8-ca3f8749daf1,2021-04-06T18:13:21Z,2021-04-06T18:50:30Z,37,patrickoftheisles,50,N,3,,,,,,,,,,,,,FLOOD-RISK-2,,,E-1,,,,,,,,,,,G,D,A,F,E,C,B,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,4,3,2,N,-3,4,0,0,0,3,0,0,2,31,9,4,1,5,,,,,,,,,,,,,4,,,5,,,,,,,,,,,5,2,3,4,0,1,5,0,0,6,1,26
86ed6899-9334-461e-abc8-ca3f8749daf1,2021-04-06T18:13:21Z,2021-04-06T18:50:30Z,37,moritz,61,Y,0,,,,,,,,,,,ROCKFALL-RISK-2,,E-2,,,A-2,,,,,,,,,,,G,D,A,F,E,C,B,5,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,N,0,5,30,-6,2,3,9,2,3,2,7,4,2,5,,,,,,,,,,,2,,2,,,3,,,,,,,,,,,3,4,1,3,3,2,1,0,0,3,0,26
fb457bad-3688-41c5-8766-6dbfb99cd012,2020-09-26T23:46:07Z,2020-09-27T01:01:27Z,75,dannerz,84,Y,4,A-3,,,,,,,,C-2,,,,,,F-2,,,,,,E-2,,,,,,B,A,F,D,E,C,G,1,6,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,5,1,3,N,-4,23,8,21,3,3,8,2,8,1,3,8,1,6,6,,,,,,,,0,,,,,,5,,,,,,0,,,,,,4,4,2,5,4,2,1,0,0,6,0,30
fb457bad-3688-41c5-8766-6dbfb99cd012,2020-09-26T23:46:07Z,2020-09-27T01:01:27Z,75,patrickoftheisles,59,N,0,DROUGHT-RISK-1,,,,,,,,,,,,,,E-1,,,,,,B-1,,,,A-1,,B,A,F,D,E,C,G,1,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,3,N,0,31,2,-6,2,3,11,0,8,0,0,8,3,6,4,,,,,,,,,,,,,,2,,,,,,0,,,,1,,6,5,3,2,3,2,1,1,0,4,0,30
fb457bad-3688-41c5-8766-6dbfb99cd012,2020-09-26T23:46:07Z,2020-09-27T01:01:27Z,75,mbrazinski,64,N,2,,,,,,,,,A-2,,,F-1,C-1-2,,,,,,,,,,,,,,B,A,F,D,E,C,G,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,2,3,N,-2,3,0,0,3,3,0,0,-1,32,18,8,2,6,,,,,,,,,1,,,2,0,,,,,,,,,,,,,,6,3,5,1,0,2,5,0,0,6,0,30
45ac1668-3d19-4eac-a0be-45661aa4960e,2020-11-18T15:46:50Z,2020-11-29T20:38:23Z,16131,irwando,88,N,,,,,,,,,,,,,,C-2,,,,,,,,,,E-1,,,,C,D,G,F,E,A,B,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,6,1,4,N,0,7,12,24,0,3,0,0,8,24,6,4,3,7,,,,,,,,,,,,,5,,,,,,,,,,1,,,,4,6,5,7,4,2,5,0,0,6,2,38
45ac1668-3d19-4eac-a0be-45661aa4960e,2020-11-18T15:46:50Z,2020-11-29T20:38:23Z,16131,confucious,77,N,,,,,,,,,,B-1,,,ROCKFALL-RISK-2,,,,,,,,,,,,,,,C,D,G,F,E,A,B,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,6,1,4,N,0,2,14,6,4,0,17,0,9,3,14,8,2,4,,,,,,,,,4,,,3,,,,,,,,,,,,,,,5,2,4,3,4,5,4,0,0,4,1,38
45ac1668-3d19-4eac-a0be-45661aa4960e,2020-11-18T15:46:50Z,2020-11-29T20:38:23Z,16131,joepunman,110,Y,,,,,,,,,,A-3,,,,,,,,A-1,,,B-3,,,E-2,,,,C,D,G,F,E,A,B,5,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,5,1,4,N,0,16,31,17,3,3,3,2,15,6,6,8,4,7,,,,,,,,,0,,,,,,,,4,,,1,,,4,,,,6,3,3,5,6,0,3,0,0,6,0,37
45ac1668-3d19-4eac-a0be-45661aa4960e,2020-11-18T15:46:50Z,2020-11-29T20:38:23Z,16131,wheelerruss,51,N,,,,,,,,,,,,,A-2,,,,,,,,,,,,,,,C,D,G,F,E,A,B,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,5,0,4,N,0,1,26,8,0,0,6,0,8,2,0,0,1,6,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,3,7,5,8,3,5,1,0,3,0,37
28f84eb5-14b5-460a-b30e-5d1162cffdc9,2021-03-06T13:11:54Z,2021-03-06T14:37:14Z,85,heather761,61,N,,,,,,,,,,E-1,,,B-3,FLOOD-RISK-1,,,FLOOD-RISK-2,,,,,,,,,,,G,C,B,D,A,F,E,4,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,3,N,0,6,26,3,4,3,8,0,3,2,6,0,3,6,,,,,,,,,4,,,0,2,,,4,,,,,,,,,,,5,5,3,5,5,2,4,0,0,4,2,38
28f84eb5-14b5-460a-b30e-5d1162cffdc9,2021-03-06T13:11:54Z,2021-03-06T14:37:14Z,85,sandy4,64,N,,,,,,,,,,B-1,,,E-2,,,,F-2,,,,,,,,,,,G,C,B,D,A,F,E,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,6,0,3,N,0,5,17,9,5,3,3,2,8,12,0,0,1,6,,,,,,,,,3,,,0,,,,0,,,,,,,,,,,3,4,5,3,5,4,5,0,0,6,0,37
28f84eb5-14b5-460a-b30e-5d1162cffdc9,2021-03-06T13:11:54Z,2021-03-06T14:37:14Z,85,how49,83,Y,,,,,,,,,,ROCKFALL-RISK-2,,,C-1-1,ROCKFALL-RISK-1,,,C-1-2,,,,,,,,,,,G,C,B,D,A,F,E,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,5,1,3,N,0,6,16,27,7,3,8,0,6,4,6,0,2,6,,,,,,,,,5,,,1,2,,,3,,,,,,,,,,,4,4,4,1,5,3,4,0,0,6,0,38
f3fe6085-7f27-4231-9c7b-513afb899006,2021-03-02T18:22:53Z,2021-03-11T21:37:46Z,13154,grimblin,90,Y,,,,,,,,,,,E-1,,C-2,,E-2,B-1,,,,,,,,,,,,B,G,C,A,D,F,E,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,5,0,3,N,0,8,14,8,0,3,10,0,6,25,0,16,1,6,,,,,,,,,,0,,1,,2,2,,,,,,,,,,,,7,4,5,5,3,6,7,0,0,6,2,39
f3fe6085-7f27-4231-9c7b-513afb899006,2021-03-02T18:22:53Z,2021-03-11T21:37:46Z,13154,nthep,57,N,,,,,,,,,,,,,A-2,,,A-3,,,A-1,,,,,,,,,B,G,C,A,D,F,E,5,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,2,3,N,0,8,9,0,0,3,11,0,5,4,13,4,3,6,,,,,,,,,,,,2,,,1,,,0,,,,,,,,,7,7,5,4,1,4,7,0,0,4,1,39
f3fe6085-7f27-4231-9c7b-513afb899006,2021-03-02T18:22:53Z,2021-03-11T21:37:46Z,13154,pdr1958,58,N,,,,,,,,,,,,,,,ROCKFALL-RISK-2,ROCKFALL-RISK-1,,,,,,G-1,,,C-1-1,,,B,G,C,A,D,F,E,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,1,3,N,0,20,3,8,2,3,0,2,3,10,3,4,2,6,,,,,,,,,,,,,,5,4,,,,,,1,,,1,,,6,4,7,4,1,7,5,0,0,6,0,39
691009f9-094d-4387-b767-bb3d53c6dd1e,2021-02-10T20:33:54Z,2021-02-17T21:35:16Z,10141,pdr1958,78,Y,,,,,,,,,,,E-1,,F-2,,F-1,,,,,,,,,,,,,C,F,A,E,B,D,G,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,3,4,N,0,5,10,8,2,3,0,2,11,14,23,0,1,7,,,,,,,,,,1,,1,,2,,,,,,,,,,,,,7,3,4,5,4,0,5,0,0,6,3,31
691009f9-094d-4387-b767-bb3d53c6dd1e,2021-02-10T20:33:54Z,2021-02-17T21:35:16Z,10141,nthep,34,N,,,,,,,,,,,,,,,B-3,B-1,,,,,,,,,,,,C,F,A,E,B,D,G,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,4,N,0,6,10,0,1,0,7,0,5,5,0,0,3,6,,,,,,,,,,,,,,2,3,,,,,,,,,,,,2,4,5,3,4,4,5,0,0,4,1,32
691009f9-094d-4387-b767-bb3d53c6dd1e,2021-02-10T20:33:54Z,2021-02-17T21:35:16Z,10141,petem,66,N,,,,,,,,,,,A-2,,,,DROUGHT-RISK-1,A-1,,,,,,,,,,,,C,F,A,E,B,D,G,3,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,5,0,4,N,0,7,16,18,3,3,9,0,4,2,0,4,4,7,,,,,,,,,,0,,,,4,3,,,,,,,,,,,,6,5,4,1,6,3,4,0,0,4,0,32
691009f9-094d-4387-b767-bb3d53c6dd1e,2021-02-10T20:33:54Z,2021-02-17T21:35:16Z,10141,spiral,57,N,,,,,,,,,,,,,,,,B-2,,E-2,,,,,,,,,,C,F,A,E,B,D,G,5,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,4,N,0,7,29,8,0,0,4,0,3,2,0,4,2,4,,,,,,,,,,,,,,,4,,3,,,,,,,,,,9,6,2,6,6,3,2,0,0,4,0,32
75c5602f-3487-43d0-88ae-dc7bdda00255,2020-12-05T00:51:55Z,2020-12-05T04:03:23Z,191,rodrigomp,72,N,,,,,,,,,,,,F-1,,E-2,,,,,E-1,,,,,,,,,C,E,G,D,A,B,F,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5,1,3,N,0,6,22,15,5,0,7,2,9,3,3,0,1,5,,,,,,,,,,,3,,6,,,,,4,,,,,,,,,5,4,2,1,3,4,6,1,0,4,0,35
75c5602f-3487-43d0-88ae-dc7bdda00255,2020-12-05T00:51:55Z,2020-12-05T04:03:23Z,191,luciopim,96,Y,,,,,,,,,,,,,,C-2,,ROCKFALL-RISK-1,,,,,,,,,,,,C,E,G,D,A,B,F,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,6,2,3,N,0,4,7,21,5,0,8,0,11,8,24,8,2,5,,,,,,,,,,,,,2,,3,,,,,,,,,,,,6,2,2,6,3,5,7,0,0,6,6,36
75c5602f-3487-43d0-88ae-dc7bdda00255,2020-12-05T00:51:55Z,2020-12-05T04:03:23Z,191,naix,96,Y,,,,,,,,,,B-1,,F-2,,ROCKFALL-RISK-2,,,,,,,,,,,,,,C,E,G,D,A,B,F,6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6,0,3,N,0,3,38,9,0,3,8,0,8,8,11,8,3,6,,,,,,,,,2,,4,,2,,,,,,,,,,,,,,6,3,2,3,4,4,4,0,0,4,2,36
7d533543-22cb-4e3a-bfae-58d67840c4d6,2021-01-21T19:42:44Z,2021-01-21T20:29:53Z,47,diedicedie,70,Y,,,,,,,,A-2,,,,,,,,,B-1,A-1,,,,,,,,,,B,F,A,D,C,G,E,1,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,5,2,2,N,0,12,8,12,3,3,0,2,1,18,3,8,1,5,,,,,,,2,,,,,,,,,3,1,,,,,,,,,,4,5,4,1,1,0,7,0,0,6,0,30
